entry_date,exit_date,ticker,entry_px,exit_px,days_held,pnl_pct,exit_reason
2023-06-15,2023-08-09,GPMT,5.34,5.57,55,0.043071,exit_a_not_accumulate
2023-06-20,2023-08-09,ALTG,16.21,16.2,50,-0.000617,exit_a_not_accumulate
2023-08-07,2023-08-09,SMCI,34.48,26.613,2,-0.228161,exit_f_catastrophic
2023-08-03,2023-08-10,VTOL,31.3,30.44,7,-0.027476,exit_a_not_accumulate
2023-08-03,2023-08-10,MPX,16.32,16.17,7,-0.009191,exit_a_not_accumulate
2023-08-03,2023-08-10,RCEL,18.77,18.27,7,-0.026638,exit_a_not_accumulate
2023-08-04,2023-08-10,ASYS,10.68,8.7,6,-0.185393,exit_f_catastrophic
2023-08-07,2023-08-10,FF,10.11,7.72,3,-0.2364,exit_f_catastrophic
2023-08-08,2023-08-15,FVCB,13.74,12.39,7,-0.098253,exit_a_not_accumulate
2023-08-14,2023-08-15,OFIX,18.58,18.81,1,0.012379,exit_a_not_accumulate
2023-07-21,2023-08-16,NMRK,6.88,6.94,26,0.008721,exit_a_not_accumulate
2023-07-06,2023-08-18,HNRG,8.56,10.72,43,0.252336,exit_a_not_accumulate
2023-08-01,2023-08-21,BLBD,20.85,21.77,20,0.044125,exit_a_not_accumulate
2023-08-02,2023-08-21,LIVE,28.0,28.51,19,0.018214,exit_a_not_accumulate
2023-08-04,2023-08-21,CIM,18.09,16.53,17,-0.086235,exit_a_not_accumulate
2023-08-14,2023-08-21,TPH,32.43,29.44,7,-0.092199,exit_a_not_accumulate
2023-08-14,2023-08-21,VOC,8.83,8.43,7,-0.0453,exit_a_not_accumulate
2023-08-08,2023-08-22,KNOP,5.22,4.95,14,-0.051724,exit_a_not_accumulate
2023-08-10,2023-08-23,JILL,22.7,23.13,13,0.018943,exit_a_not_accumulate
2023-08-22,2023-08-23,NMRK,6.64,6.73,1,0.013554,exit_a_not_accumulate
2023-08-23,2023-08-24,SXC,8.99,9.0,1,0.001112,exit_a_not_accumulate
2023-08-21,2023-08-28,OXY,63.73,62.24,7,-0.02338,exit_a_not_accumulate
2023-08-22,2023-08-28,LQDT,18.11,18.22,6,0.006074,exit_a_not_accumulate
2023-08-22,2023-08-28,OFIX,18.6,20.51,6,0.102688,exit_a_not_accumulate
2023-06-05,2023-08-30,SAA,21.02,22.26,86,0.058991,exit_a_not_accumulate
2023-08-09,2023-09-05,DVA,110.11,96.65,27,-0.122241,exit_f_catastrophic
2023-07-18,2023-09-06,CVGW,35.53,31.26,50,-0.12018,exit_f_catastrophic
2023-08-24,2023-09-06,LRN,41.3,43.2,13,0.046005,exit_a_not_accumulate
2023-08-30,2023-09-06,CMT,27.43,25.2,7,-0.081298,exit_a_not_accumulate
2023-08-04,2023-09-12,PRLB,30.84,27.09,39,-0.121595,exit_f_catastrophic
2023-09-05,2023-09-12,OFIX,20.16,13.01,7,-0.354663,exit_f_catastrophic
2023-08-07,2023-09-13,PHI,22.56,19.92,37,-0.117021,exit_f_catastrophic
2023-09-01,2023-09-13,LQDT,17.69,17.83,12,0.007914,exit_a_not_accumulate
2023-09-12,2023-09-13,OFIX,13.06,13.2,1,0.01072,exit_a_not_accumulate
2023-09-13,2023-09-14,NC,32.71,34.04,1,0.04066,exit_a_not_accumulate
2023-09-07,2023-09-15,PLAB,20.5,19.47,8,-0.050244,exit_a_not_accumulate
2023-08-28,2023-09-18,LIVE,28.87,25.94,21,-0.101489,exit_f_catastrophic
2023-07-19,2023-09-19,FTDR,34.63,31.03,62,-0.103956,exit_f_catastrophic
2023-09-18,2023-09-19,MPX,13.45,13.59,1,0.010409,exit_a_not_accumulate
2023-09-15,2023-09-21,CMT,25.55,26.59,6,0.040705,exit_a_not_accumulate
2023-09-18,2023-09-21,LIVE,25.95,27.35,3,0.05395,exit_a_not_accumulate
2023-08-02,2023-09-26,VFC,18.99,17.08,55,-0.100579,exit_f_catastrophic
2023-09-19,2023-09-26,CLMT,19.35,18.85,7,-0.02584,exit_a_not_accumulate
2023-09-13,2023-10-02,IDYA,29.22,25.83,19,-0.116016,exit_f_catastrophic
2023-09-25,2023-10-02,KRO,8.1,7.44,7,-0.081481,exit_a_not_accumulate
2023-07-18,2023-10-03,MYFW,19.26,16.3,77,-0.153686,exit_f_catastrophic
2023-09-06,2023-10-04,PTEN,14.29,12.31,28,-0.138558,exit_f_catastrophic
2023-09-14,2023-10-04,MIRM,32.41,28.65,20,-0.116014,exit_f_catastrophic
2023-09-28,2023-10-05,MITK,10.78,10.72,7,-0.005566,exit_a_not_accumulate
2023-10-02,2023-10-09,IDYA,25.69,26.75,7,0.041261,exit_a_not_accumulate
2023-09-27,2023-10-10,VFC,16.79,16.0,13,-0.047052,exit_a_not_accumulate
2023-09-28,2023-10-10,DT,47.34,48.65,12,0.027672,exit_a_not_accumulate
2023-09-05,2023-10-11,DVA,96.21,75.89,36,-0.211205,exit_f_catastrophic
2023-06-29,2023-10-12,HAS,64.56,55.64,105,-0.138166,exit_f_catastrophic
2023-09-19,2023-10-13,MD,12.68,11.77,24,-0.071767,exit_a_not_accumulate
2023-10-10,2023-10-16,NC,35.35,37.02,6,0.047242,exit_a_not_accumulate
2023-10-04,2023-10-17,TWI,12.65,13.11,13,0.036364,exit_a_not_accumulate
2023-10-12,2023-10-19,VSH,24.14,23.25,7,-0.036868,exit_a_not_accumulate
2023-10-03,2023-10-23,MYFW,16.6,13.48,20,-0.187952,exit_f_catastrophic
2023-10-17,2023-10-24,NC,36.45,34.52,7,-0.052949,exit_a_not_accumulate
2023-10-20,2023-10-25,VFC,17.77,17.95,5,0.010129,exit_a_not_accumulate
2023-10-25,2023-10-26,XRX,8.0667,8.16,1,0.011566,exit_a_not_accumulate
2023-08-24,2023-10-27,REX,18.34,18.435,64,0.00518,exit_a_not_accumulate
2023-09-18,2023-10-30,CPRX,12.65,12.2,42,-0.035573,exit_a_not_accumulate
2023-10-04,2023-10-30,MIRM,28.56,27.25,26,-0.045868,exit_a_not_accumulate
2023-10-27,2023-10-30,UFCS,19.82,20.24,3,0.021191,exit_a_not_accumulate
2023-10-23,2023-10-31,CARS,16.4,15.23,8,-0.071341,exit_a_not_accumulate
2023-10-27,2023-10-31,VFC,17.19,14.73,4,-0.143106,exit_f_catastrophic
2023-10-30,2023-10-31,NMRK,5.58,5.67,1,0.016129,exit_a_not_accumulate
2023-10-31,2023-11-01,VFC,14.82,13.1,1,-0.116059,exit_f_catastrophic
2023-09-19,2023-11-02,FTDR,31.06,32.82,44,0.056665,exit_a_not_accumulate
2023-11-01,2023-11-02,VFC,13.3,14.81,1,0.113534,exit_a_not_accumulate
2023-11-02,2023-11-03,VRNS,33.5,34.39,1,0.026567,exit_a_not_accumulate
2023-11-03,2023-11-07,CRESY,7.3547,7.5413,4,0.025372,exit_a_not_accumulate
2023-11-06,2023-11-08,VRNS,34.38,35.36,2,0.028505,exit_a_not_accumulate
2023-09-08,2023-11-09,SDD,23.3802,27.188,62,0.162864,exit_a_not_accumulate
2023-11-07,2023-11-09,GHM,16.33,16.85,2,0.031843,exit_a_not_accumulate
2023-11-09,2023-11-10,METC,16.3789,17.3103,1,0.056866,exit_a_not_accumulate
2023-11-09,2023-11-10,MTDR,56.11,56.47,1,0.006416,exit_a_not_accumulate
2023-11-09,2023-11-10,HLIT,10.65,10.72,1,0.006573,exit_a_not_accumulate
2023-10-20,2023-11-13,NHTC,5.41,5.4,24,-0.001848,exit_a_not_accumulate
2023-11-06,2023-11-13,VNO,22.65,19.95,7,-0.119205,exit_f_catastrophic
2023-11-06,2023-11-13,SM,38.22,37.67,7,-0.01439,exit_a_not_accumulate
2023-11-09,2023-11-13,RES,7.36,7.49,4,0.017663,exit_a_not_accumulate
2023-11-10,2023-11-13,UBR,27.7897,27.7897,3,0.0,exit_a_not_accumulate
2023-11-06,2023-11-14,KRO,7.48,8.8,8,0.176471,exit_a_not_accumulate
2023-11-08,2023-11-14,TME,7.47,7.66,6,0.025435,exit_a_not_accumulate
2023-10-24,2023-11-15,MYFW,12.85,16.85,22,0.311284,exit_a_not_accumulate
2023-10-31,2023-11-15,BOX,24.78,26.0,15,0.049233,exit_a_not_accumulate
2023-11-10,2023-11-15,AMTB,18.88,20.83,5,0.103284,exit_a_not_accumulate
2023-09-20,2023-11-16,PLBC,34.41,34.49,57,0.002325,exit_a_not_accumulate
2023-11-10,2023-11-20,MITK,10.5,11.22,10,0.068571,exit_a_not_accumulate
2023-09-13,2023-11-21,KNOP,6.2,5.53,69,-0.108065,exit_f_catastrophic
2023-10-05,2023-11-21,OZK,36.34,40.91,47,0.125757,exit_a_not_accumulate
2023-11-22,2023-11-24,IRMD,40.63,43.06,2,0.059808,exit_a_not_accumulate
2023-11-14,2023-11-27,NHTC,5.3,5.26,13,-0.007547,exit_a_not_accumulate
2023-11-10,2023-11-28,UEC,5.64,6.29,18,0.115248,exit_a_not_accumulate
2023-11-24,2023-11-28,TKC,4.96,4.97,4,0.002016,exit_a_not_accumulate
2023-11-20,2023-12-04,CMT,18.0,17.91,14,-0.005,exit_a_not_accumulate
2023-11-30,2023-12-04,REW,35.92,36.28,4,0.010022,exit_a_not_accumulate
2023-10-04,2023-12-05,PTEN,12.15,11.24,62,-0.074897,exit_a_not_accumulate
2023-11-28,2023-12-06,SBGI,13.45,12.82,8,-0.04684,exit_a_not_accumulate
2023-12-05,2023-12-06,VHI,14.4908,14.8,1,0.021338,exit_a_not_accumulate
2023-12-01,2023-12-08,GSAT,23.1,22.05,7,-0.045455,exit_a_not_accumulate
2023-12-01,2023-12-11,TKC,5.07,4.92,10,-0.029586,exit_a_not_accumulate
2023-12-08,2023-12-11,MBI,13.49,13.8,3,0.02298,exit_a_not_accumulate
2023-12-05,2023-12-12,MANU,19.68,19.35,7,-0.016768,exit_a_not_accumulate
2023-12-13,2023-12-14,ACAD,27.24,28.06,1,0.030103,exit_a_not_accumulate
2023-11-13,2023-12-15,USD,11.405,13.2925,32,0.165498,exit_a_not_accumulate
2023-12-15,2023-12-18,IIIV,20.92,21.33,3,0.019598,exit_a_not_accumulate
2023-12-19,2023-12-20,TWIN,14.8,14.87,1,0.00473,exit_a_not_accumulate
2023-11-20,2023-12-21,KRO,8.43,9.89,31,0.173191,exit_a_not_accumulate
2023-12-21,2023-12-22,TWIN,15.0,15.76,1,0.050667,exit_a_not_accumulate
2023-12-21,2023-12-22,EVH,31.89,32.08,1,0.005958,exit_a_not_accumulate
2023-12-06,2023-12-27,CLW,35.5,36.22,21,0.020282,exit_a_not_accumulate
2023-12-26,2023-12-27,TWIN,15.74,16.12,1,0.024142,exit_a_not_accumulate
2023-12-20,2023-12-29,CLMT,16.6105,17.87,9,0.075826,exit_a_not_accumulate
2023-12-21,2024-01-04,JAKK,35.09,34.95,14,-0.00399,exit_a_not_accumulate
2023-12-28,2024-01-04,NOMD,16.95,17.52,7,0.033628,exit_a_not_accumulate
2023-12-01,2024-01-05,TME,8.35,8.87,35,0.062275,exit_a_not_accumulate
2023-12-29,2024-01-08,UEC,6.41,6.45,10,0.00624,exit_a_not_accumulate
2024-01-02,2024-01-09,OPRX,13.83,15.21,7,0.099783,exit_a_not_accumulate
2024-01-09,2024-01-11,RELL,12.67,10.12,2,-0.201263,exit_f_catastrophic
2024-01-08,2024-01-16,MBI,5.88,5.35,8,-0.090136,exit_a_not_accumulate
2023-11-09,2024-01-17,EOLS,8.31,12.48,69,0.501805,exit_a_not_accumulate
2024-01-04,2024-01-17,CMCL,12.09,10.93,13,-0.095947,exit_a_not_accumulate
2024-01-05,2024-01-17,CVGI,6.93,6.17,12,-0.109668,exit_f_catastrophic
2024-01-05,2024-01-17,ACNB,45.11,43.71,12,-0.031035,exit_a_not_accumulate
2023-11-15,2024-01-19,FFIC,14.19,15.86,65,0.117689,exit_a_not_accumulate
2023-12-07,2024-01-19,ZUMZ,19.46,17.4,43,-0.105858,exit_f_catastrophic
2023-12-20,2024-01-22,KMDA,5.98,5.83,33,-0.025084,exit_a_not_accumulate
2024-01-22,2024-01-23,ALLY,36.5,36.55,1,0.00137,exit_a_not_accumulate
2023-10-09,2024-01-24,COLB,19.83,25.59,107,0.290469,exit_a_not_accumulate
2024-01-12,2024-01-30,OPRX,14.6,14.03,18,-0.039041,exit_a_not_accumulate
2023-12-29,2024-02-01,UNM,45.28,47.09,34,0.039973,exit_a_not_accumulate
2024-01-12,2024-02-01,FENC,10.19,9.99,20,-0.019627,exit_a_not_accumulate
2024-01-26,2024-02-02,SBGI,16.92,15.67,7,-0.073877,exit_a_not_accumulate
2024-01-31,2024-02-05,SKYW,53.51,59.62,5,0.114184,exit_a_not_accumulate
2024-01-30,2024-02-07,CRESY,9.1823,8.4386,8,-0.080993,exit_a_not_accumulate
2024-01-08,2024-02-09,NHTC,5.99,6.24,32,0.041736,exit_a_not_accumulate
2024-02-02,2024-02-12,GCBC,25.02,31.34,10,0.252598,exit_a_not_accumulate
2024-02-12,2024-02-14,GTN,8.07,8.1,2,0.003717,exit_a_not_accumulate
2024-02-09,2024-02-16,BHVN,49.28,49.5,7,0.004464,exit_a_not_accumulate
2024-02-05,2024-02-20,SENS,10.8,13.58,15,0.257407,exit_a_not_accumulate
2024-02-14,2024-02-21,NHTC,6.52,6.1,7,-0.064417,exit_a_not_accumulate
2024-02-16,2024-02-23,GHM,23.9,23.89,7,-0.000418,exit_a_not_accumulate
2024-02-22,2024-02-23,MTDR,60.01,60.72,1,0.011831,exit_a_not_accumulate
2024-01-30,2024-02-26,EOLS,12.9,14.13,27,0.095349,exit_a_not_accumulate
2024-02-23,2024-02-26,DARE,6.6,5.1612,3,-0.218,exit_f_catastrophic
2024-02-22,2024-02-29,BZH,29.25,31.33,7,0.071111,exit_a_not_accumulate
2024-02-28,2024-02-29,BOX,25.61,25.79,1,0.007029,exit_a_not_accumulate
2024-02-27,2024-03-04,DLHC,15.53,15.76,6,0.01481,exit_a_not_accumulate
2024-03-01,2024-03-04,CSPI,28.365,23.355,3,-0.176626,exit_f_catastrophic
2024-02-28,2024-03-06,NSYS,12.4,10.75,7,-0.133065,exit_f_catastrophic
2024-02-29,2024-03-07,UEIC,8.75,8.46,7,-0.033143,exit_a_not_accumulate
2024-03-05,2024-03-07,PTEN,11.78,12.1,2,0.027165,exit_a_not_accumulate
2023-09-28,2024-03-08,EC,11.69,10.52,162,-0.100086,exit_f_catastrophic
2024-02-20,2024-03-11,LYTS,14.27,14.2,20,-0.004905,exit_a_not_accumulate
2024-02-02,2024-03-12,UNM,47.26,50.89,39,0.076809,exit_a_not_accumulate
2024-01-16,2024-03-13,CLB,15.14,16.08,57,0.062087,exit_a_not_accumulate
2024-03-06,2024-03-13,NSYS,10.78,11.34,7,0.051948,exit_a_not_accumulate
2024-02-29,2024-03-14,QFIN,15.62,18.6,14,0.190781,exit_a_not_accumulate
2024-03-01,2024-03-14,BCS,8.67,8.98,13,0.035755,exit_a_not_accumulate
2024-03-04,2024-03-15,FWRD,31.28,28.01,11,-0.10454,exit_f_catastrophic
2024-03-07,2024-03-18,FMAO,21.17,19.74,11,-0.067548,exit_a_not_accumulate
2024-03-12,2024-03-19,ACAD,19.91,18.7,7,-0.060773,exit_a_not_accumulate
2024-03-12,2024-03-19,LOB,38.83,38.57,7,-0.006696,exit_a_not_accumulate
2024-03-12,2024-03-19,INBK,32.14,31.04,7,-0.034225,exit_a_not_accumulate
2024-03-18,2024-03-20,ESRT,9.79,9.88,2,0.009193,exit_a_not_accumulate
2024-02-20,2024-03-21,GOOS,13.69,12.31,30,-0.100804,exit_f_catastrophic
2024-03-18,2024-03-21,NSYS,10.45,13.4,3,0.282297,exit_a_not_accumulate
2024-01-17,2024-03-22,CVGI,6.2,6.32,65,0.019355,exit_a_not_accumulate
2023-12-07,2024-03-26,ATRO,15.07,18.19,110,0.207034,exit_a_not_accumulate
2024-02-28,2024-04-10,AUDC,13.4,11.92,42,-0.110448,exit_f_catastrophic
2024-02-28,2024-04-11,ALRM,76.1,68.34,43,-0.101971,exit_f_catastrophic
2024-02-02,2024-04-15,SPOK,16.84,15.1,73,-0.103325,exit_f_catastrophic
2024-03-15,2024-04-15,FWRD,27.73,24.52,31,-0.115759,exit_f_catastrophic
2024-03-20,2024-04-18,TENB,49.2,44.09,29,-0.103862,exit_f_catastrophic
2024-03-20,2024-04-19,EGBN,22.59,21.62,30,-0.042939,exit_a_not_accumulate
2024-02-23,2024-05-08,CMT,17.21,19.62,75,0.140035,exit_a_not_accumulate
2024-04-10,2024-08-01,FCG,28.41,25.56,113,-0.100317,exit_f_catastrophic
2024-03-21,2024-08-05,VECO,35.07,35.0,137,-0.001996,exit_a_not_accumulate
2024-03-21,2024-08-05,EWQ,41.2,37.01,137,-0.101699,exit_f_catastrophic
2024-03-26,2024-11-21,BUD,60.87,54.69,240,-0.101528,exit_f_catastrophic
2024-11-21,2024-12-17,SLB,44.16,38.93,26,-0.118433,exit_f_catastrophic
2024-05-08,2024-12-18,NANR,56.69,50.55,224,-0.108308,exit_f_catastrophic
2024-03-21,2025-01-02,PTEU,26.55,23.72,287,-0.106591,exit_f_catastrophic
2024-08-05,2025-01-13,SMIN,79.8,70.97,161,-0.110652,exit_f_catastrophic
2025-01-13,2025-03-03,FCG,26.33,23.13,49,-0.121534,exit_f_catastrophic
2024-03-26,2025-03-06,GVAL,21.36,24.26,345,0.135768,exit_a_not_accumulate
2024-03-21,2025-04-04,CVY,25.61,23.0414,379,-0.100297,exit_f_catastrophic
2024-03-21,2025-04-04,COWZ,57.31,49.12,379,-0.142907,exit_f_catastrophic
2025-03-06,2025-04-04,EFNL,38.2101,34.04,29,-0.109136,exit_f_catastrophic
2025-03-07,2025-04-04,BHP,49.25,42.07,28,-0.145787,exit_f_catastrophic
2024-04-18,2025-04-08,HIPS,12.5261,11.12,355,-0.112254,exit_f_catastrophic
2025-04-08,2025-04-09,BBC,13.972,15.28,1,0.093616,exit_a_not_accumulate
2024-03-21,2025-04-10,PKW,107.22,103.02,385,-0.039172,exit_a_not_accumulate
2024-03-22,2025-04-28,EHC,76.7,115.32,402,0.50352,exit_a_not_accumulate
2024-03-21,2025-05-02,PHDG,36.86,33.15,407,-0.100651,exit_f_catastrophic
2025-04-28,2025-05-14,MRK,83.78,73.47,16,-0.12306,exit_f_catastrophic
2025-04-04,2025-10-20,WY,25.9,23.3,199,-0.100386,exit_f_catastrophic
2024-03-21,2026-03-24,RODM,27.93,38.68,733,0.384891,replay_end_close
2024-03-21,2026-03-24,IAK,115.59,128.087,733,0.108115,replay_end_close
2024-03-21,2026-03-24,PXF,49.61,68.66,733,0.383995,replay_end_close
2024-03-21,2026-03-24,FVD,41.76,46.89,733,0.122845,replay_end_close
2024-03-21,2026-03-24,FEZ,51.9,61.14,733,0.178035,replay_end_close
2024-03-21,2026-03-24,VSDA,49.89,53.9583,733,0.081545,replay_end_close
2024-03-21,2026-03-24,FNDB,21.8667,27.225,733,0.245044,replay_end_close
2024-03-21,2026-03-24,SCHD,26.6533,30.64,733,0.149576,replay_end_close
2024-03-21,2026-03-24,DEW,50.28,65.3983,733,0.300682,replay_end_close
2024-03-21,2026-03-24,NULV,38.47,45.46,733,0.1817,replay_end_close
2024-03-21,2026-03-24,EUFN,22.57,33.78,733,0.496677,replay_end_close
2024-03-21,2026-03-24,DWM,54.59,68.7376,733,0.259161,replay_end_close
2024-03-21,2026-03-24,IUS,47.12,57.9445,733,0.229722,replay_end_close
2024-04-15,2026-03-24,IQDY,27.9,37.21,708,0.333692,replay_end_close
2024-04-15,2026-03-24,AAAU,23.55,43.4,708,0.842887,replay_end_close
2024-04-19,2026-03-24,DIV,16.96,18.97,704,0.118514,replay_end_close
2024-08-01,2026-03-24,YLDE,47.33,53.7051,600,0.134695,replay_end_close
2024-08-05,2026-03-24,CEW,17.9205,19.03,596,0.061912,replay_end_close
2024-12-17,2026-03-24,HYD,52.06,49.78,462,-0.043796,replay_end_close
2024-12-18,2026-03-24,UMAR,35.57,39.72,461,0.116671,replay_end_close
2025-01-02,2026-03-24,EWC,40.58,54.08,446,0.332676,replay_end_close
2025-04-04,2026-03-24,SMIN,63.9,59.14,354,-0.074491,replay_end_close
2025-04-04,2026-03-24,EFNL,33.09,48.155,354,0.455273,replay_end_close
2025-04-09,2026-03-24,DFE,58.22,70.2576,349,0.206761,replay_end_close
2025-04-10,2026-03-24,NETL,22.4749,24.81,348,0.103898,replay_end_close
2025-04-28,2026-03-24,XSHD,13.04,12.91,330,-0.009969,replay_end_close
2025-05-14,2026-03-24,MTG,26.23,25.88,314,-0.013343,replay_end_close
2025-10-20,2026-03-24,DBMF,28.61,29.71,155,0.038448,replay_end_close
