Date,Open,High,Low,Close,Adj Close,Volume
2024-02-27,13938.14,14031.27,13930.31,13955.87,13955.87,3053519
2024-02-28,14062.54,14070.56,14038.57,14048.64,14048.64,11331095
2024-02-29,14035.07,14153.33,13918.74,14129.21,14129.21,11483996
2024-03-01,14052.62,14066.43,14009.55,14039.94,14039.94,9171815
2024-03-04,14067.23,14145.60,14058.77,14111.72,14111.72,9583120
2024-03-05,13921.15,14045.20,13894.08,13971.82,13971.82,6561817
2024-03-06,14199.29,14308.38,14096.63,14126.76,14126.76,10516098
2024-03-07,14230.88,14316.06,14166.46,14289.80,14289.80,8272063
2024-03-08,14223.14,14254.29,14130.17,14250.50,14250.50,8472937
2024-03-11,14170.71,14178.81,14039.65,14163.94,14163.94,13848576
2024-03-12,14331.71,14368.50,14220.00,14305.49,14305.49,11470282
2024-03-13,14334.05,14453.60,14244.91,14280.43,14280.43,8989742
2024-03-14,14233.68,14242.96,14066.83,14168.65,14168.65,7198511
2024-03-15,14567.56,14569.44,14327.83,14520.85,14520.85,11584754
2024-03-18,14508.81,14544.23,14439.67,14513.36,14513.36,8254317
2024-03-19,14396.45,14438.02,14335.26,14390.82,14390.82,5269594
2024-03-20,14386.48,14447.43,14284.93,14425.14,14425.14,8300561
2024-03-21,14423.44,14448.22,14284.73,14350.87,14350.87,5385019
2024-03-22,14414.48,14480.15,14345.90,14441.76,14441.76,8739419
2024-03-25,14370.92,14601.78,14261.62,14519.82,14519.82,6913229
2024-03-26,14787.67,14805.42,14718.27,14782.07,14782.07,8197449
2024-03-27,14676.06,14772.14,14538.31,14728.59,14728.59,6732343
2024-03-28,14876.57,14999.00,14788.28,14823.33,14823.33,8479738
2024-03-29,14730.72,14748.70,14690.55,14734.97,14734.97,7783606
2024-04-01,14752.57,14818.55,14732.34,14768.91,14768.91,12488155
2024-04-02,14737.02,14808.71,14629.57,14677.81,14677.81,8216494
2024-04-03,14895.36,15011.90,14857.37,14937.76,14937.76,7979860
2024-04-04,15058.31,15210.49,14973.34,15140.53,15140.53,11128571
2024-04-05,15357.96,15551.70,15250.99,15285.13,15285.13,6436465
2024-04-08,15177.95,15250.00,15135.29,15152.27,15152.27,11262377
2024-04-09,14910.16,14965.72,14869.08,14878.58,14878.58,6657462
2024-04-10,15175.85,15250.30,15101.96,15137.79,15137.79,9404974
2024-04-11,15249.71,15447.25,15237.11,15307.46,15307.46,8829634
2024-04-12,15662.69,15785.80,15640.38,15687.71,15687.71,8186107
2024-04-15,15743.02,15808.44,15700.47,15804.53,15804.53,8427765
2024-04-16,16004.43,16026.03,15867.59,15920.30,15920.30,7220842
2024-04-17,15851.84,16032.70,15845.05,15912.68,15912.68,7946962
2024-04-18,16105.12,16118.36,16039.99,16100.89,16100.89,6167679
2024-04-19,16256.45,16404.43,16160.24,16239.79,16239.79,6693763
2024-04-22,16287.25,16320.35,16177.08,16181.02,16181.02,10524830
2024-04-23,16102.69,16187.45,16066.42,16093.60,16093.60,8445258
2024-04-24,16188.06,16320.23,16069.50,16228.86,16228.86,9269787
2024-04-25,16286.83,16324.41,16252.63,16264.81,16264.81,7085615
2024-04-26,16282.60,16326.83,16174.17,16300.88,16300.88,6919106
2024-04-29,16311.37,16427.22,16188.04,16314.53,16314.53,5668030
2024-04-30,16023.29,16117.61,15914.16,15959.10,15959.10,9414051
2024-05-01,15724.36,15882.57,15581.34,15682.93,15682.93,13426014
2024-05-02,15699.60,15772.24,15596.24,15602.28,15602.28,6995176
2024-05-03,15614.31,15776.48,15586.56,15645.75,15645.75,9332749
2024-05-06,15782.60,15850.61,15749.87,15777.00,15777.00,6969807
2024-05-07,15799.95,15908.22,15675.18,15777.81,15777.81,6034682
2024-05-08,15966.32,16084.33,15964.92,15998.99,15998.99,6131039
2024-05-09,16093.14,16147.07,16003.87,16125.87,16125.87,4910935
2024-05-10,16196.55,16208.24,16171.77,16208.15,16208.15,9986629
2024-05-13,16273.91,16311.29,16239.51,16245.28,16245.28,11727060
2024-05-14,16130.66,16250.60,15991.22,16216.92,16216.92,10274969
2024-05-15,16357.05,16376.14,16245.79,16334.94,16334.94,9997944
2024-05-16,16335.30,16489.39,16246.67,16409.83,16409.83,7103789
2024-05-17,16387.11,16452.68,16365.86,16409.82,16409.82,7383244
2024-05-20,16544.38,16644.57,16424.83,16557.58,16557.58,8857126
2024-05-21,16693.79,16755.48,16580.51,16693.09,16693.09,10290632
2024-05-22,16613.68,16706.24,16473.81,16577.60,16577.60,1866448
2024-05-23,16352.00,16370.01,16314.29,16358.72,16358.72,4222433
2024-05-24,16231.69,16370.64,16138.53,16320.94,16320.94,7556774
2024-05-27,16513.39,16547.21,16291.13,16514.40,16514.40,5685535
2024-05-28,16765.33,16782.92,16547.41,16631.91,16631.91,6366887
2024-05-29,16554.36,16784.28,16417.26,16619.96,16619.96,3314838
2024-05-30,16625.37,16675.92,16557.19,16596.48,16596.48,11414175
2024-05-31,16449.87,16513.43,16446.79,16509.18,16509.18,9913856
2024-06-03,16464.50,16559.41,16354.72,16532.94,16532.94,6271395
2024-06-04,16705.02,16732.87,16583.71,16628.21,16628.21,6189504
2024-06-05,16731.35,16851.69,16707.60,16777.15,16777.15,7610910
2024-06-06,16999.93,17000.94,16894.53,16960.60,16960.60,8223903
2024-06-07,17105.54,17376.84,16912.92,17056.52,17056.52,6112775
2024-06-10,17025.34,17092.48,16947.54,17078.12,17078.12,10451655
2024-06-11,17066.32,17122.08,16738.77,16951.65,16951.65,9728917
2024-06-12,16988.67,17152.09,16932.52,17020.34,17020.34,9961007
2024-06-13,17060.90,17264.29,16943.05,17036.97,17036.97,9326462
2024-06-14,17153.07,17297.68,17102.05,17183.10,17183.10,3871122
2024-06-17,16973.89,17046.06,16972.18,17001.64,17001.64,8011365
2024-06-18,16943.24,16978.46,16797.66,16895.13,16895.13,4430776
2024-06-19,16611.51,16925.62,16546.29,16647.85,16647.85,13170698
2024-06-20,16771.15,16825.65,16764.25,16766.76,16766.76,9698361
2024-06-21,16732.02,16781.36,16601.06,16779.18,16779.18,5991405
2024-06-24,16645.47,16734.65,16583.93,16709.80,16709.80,8583224
2024-06-25,16787.31,16799.37,16683.39,16743.66,16743.66,6317808
2024-06-26,16757.37,16815.00,16746.08,16803.84,16803.84,7391580
2024-06-27,16752.86,16982.11,16587.86,16717.96,16717.96,9652100
2024-06-28,16349.61,16479.24,16141.78,16420.36,16420.36,10633855
2024-07-01,16628.21,16771.79,16542.25,16670.85,16670.85,7876981
2024-07-02,16485.26,16509.46,16366.88,16458.57,16458.57,5709062
2024-07-03,16514.14,16515.95,16425.49,16448.70,16448.70,8447714
2024-07-04,16180.52,16281.74,16051.97,16197.75,16197.75,13635381
2024-07-05,16656.53,16709.42,16448.48,16617.72,16617.72,5905337
2024-07-08,16745.61,16797.56,16691.63,16734.19,16734.19,8880592
2024-07-09,16571.99,16610.62,16538.71,16556.35,16556.35,8758301
2024-07-10,16583.16,16670.20,16554.48,16650.46,16650.46,6609544
2024-07-11,16561.70,16649.48,16522.20,16615.08,16615.08,9709679
2024-07-12,16576.97,16753.89,16530.57,16564.49,16564.49,6005717
2024-07-15,16803.13,17054.78,16715.51,16878.53,16878.53,5864467
2024-07-16,16806.63,16870.54,16796.95,16863.46,16863.46,6516374
2024-07-17,17062.05,17063.75,16842.96,16944.45,16944.45,6936541
2024-07-18,16725.76,16737.24,16683.14,16685.38,16685.38,6585622
2024-07-19,16641.28,16758.56,16586.81,16633.70,16633.70,7763045
2024-07-22,16726.34,16864.86,16594.67,16804.97,16804.97,9711280
2024-07-23,16747.72,16840.37,16745.98,16759.53,16759.53,8971686
2024-07-24,16827.98,16994.09,16705.10,16842.24,16842.24,9165960
2024-07-25,16911.91,17045.22,16819.05,16974.22,16974.22,5780807
2024-07-26,16957.05,17148.63,16843.69,16984.61,16984.61,5823931
2024-07-29,16930.74,17015.07,16753.76,16851.89,16851.89,7365010
2024-07-30,16893.02,17012.00,16807.87,16839.74,16839.74,7675124
2024-07-31,16709.18,16827.88,16678.10,16784.48,16784.48,2716868
2024-08-01,16697.22,16730.20,16531.35,16602.07,16602.07,6557498
2024-08-02,16311.07,16432.03,16198.11,16331.59,16331.59,7900222
2024-08-05,16619.08,16699.99,16468.50,16584.85,16584.85,7570568
2024-08-06,16631.72,16690.83,16453.11,16579.80,16579.80,7025747
2024-08-07,16402.24,16645.41,16388.60,16486.27,16486.27,5637608
2024-08-08,16460.37,16502.11,16409.78,16424.53,16424.53,11109375
2024-08-09,16624.23,16751.73,16525.39,16667.71,16667.71,9872417
2024-08-12,16594.73,16708.07,16489.19,16658.07,16658.07,5030678
2024-08-13,16456.31,16532.23,16449.53,16505.62,16505.62,12329391
2024-08-14,16635.01,16776.52,16390.78,16562.63,16562.63,5579199
2024-08-15,17074.95,17202.67,17074.15,17095.34,17095.34,6113133
2024-08-16,17046.25,17088.93,16982.48,16992.14,16992.14,3382753
2024-08-19,17149.81,17292.81,17042.66,17088.44,17088.44,6436086
2024-08-20,17197.70,17271.94,17182.21,17210.99,17210.99,10594874
2024-08-21,17151.93,17346.61,17016.55,17224.83,17224.83,6784408
2024-08-22,16978.18,17062.51,16905.65,17012.57,17012.57,12698004
2024-08-23,16933.44,17069.71,16835.34,16964.72,16964.72,7508347
2024-08-26,16717.44,16843.91,16710.53,16740.45,16740.45,7194473
2024-08-27,16354.39,16442.02,16303.18,16416.87,16416.87,6157082
2024-08-28,16351.44,16379.02,16119.51,16294.18,16294.18,9301322
2024-08-29,16519.70,16681.95,16473.47,16638.59,16638.59,6758184
2024-08-30,16664.79,16671.15,16596.68,16619.18,16619.18,6747078
2024-09-02,16808.76,16980.43,16709.47,16797.85,16797.85,9995610
2024-09-03,16859.11,16877.13,16810.87,16817.08,16817.08,8428082
2024-09-04,16905.41,16937.59,16902.18,16912.50,16912.50,10673929
2024-09-05,16987.03,17022.84,16956.06,17013.82,17013.82,8765546
2024-09-06,16966.28,16984.54,16947.94,16968.53,16968.53,6583552
2024-09-09,16969.03,17012.32,16914.35,16976.88,16976.88,4387375
2024-09-10,17027.94,17097.87,16970.00,17092.69,17092.69,9857071
2024-09-11,16968.89,17046.97,16965.59,17015.67,17015.67,6143829
2024-09-12,16802.72,16863.64,16739.01,16799.37,16799.37,7743514
2024-09-13,16872.17,17064.40,16784.50,16894.97,16894.97,6017815
2024-09-16,16952.72,17105.57,16811.71,16923.77,16923.77,6826950
2024-09-17,16971.13,17105.02,16929.01,17030.99,17030.99,11880061
2024-09-18,16983.54,17013.25,16946.98,16973.81,16973.81,6906913
2024-09-19,16846.49,16975.64,16837.11,16941.46,16941.46,7974340
2024-09-20,17042.97,17077.46,16865.80,17040.02,17040.02,5877521
2024-09-23,17165.54,17265.51,17151.78,17164.65,17164.65,7039575
2024-09-24,16993.48,17030.97,16993.38,17009.96,17009.96,7713050
2024-09-25,17280.43,17342.58,17090.38,17243.44,17243.44,8255922
2024-09-26,17331.50,17452.06,17325.84,17350.72,17350.72,10709095
2024-09-27,17022.47,17179.01,16970.90,17053.24,17053.24,9955260
2024-09-30,16978.99,17049.42,16927.55,16964.53,16964.53,11204233
2024-10-01,16884.74,16976.02,16717.21,16770.38,16770.38,7584367
2024-10-02,16846.08,17014.99,16741.31,16968.89,16968.89,6220897
2024-10-03,17112.96,17196.77,16992.42,17074.29,17074.29,7703323
2024-10-04,16911.43,17075.16,16903.54,17062.64,17062.64,8050175
2024-10-07,17147.31,17262.27,17049.81,17122.99,17122.99,7495254
2024-10-08,17980.56,18063.84,17902.51,17964.18,17964.18,9933205
2024-10-09,17965.32,18010.04,17837.15,17926.74,17926.74,9544508
2024-10-10,18365.48,18396.46,18302.89,18346.98,18346.98,10411140
2024-10-11,18354.21,18438.54,18320.92,18330.47,18330.47,10401148
2024-10-14,18413.44,18574.14,18248.09,18413.36,18413.36,8760594
2024-10-15,18787.38,18965.49,18694.37,18838.74,18838.74,8136415
2024-10-16,18704.25,18726.15,18601.36,18696.34,18696.34,5971880
2024-10-17,18683.57,18724.35,18612.44,18654.22,18654.22,9783478
2024-10-18,18833.50,18858.80,18815.79,18847.14,18847.14,8387481
2024-10-21,18880.18,18961.94,18622.45,18860.15,18860.15,8612327
2024-10-22,18840.81,18936.92,18835.46,18920.06,18920.06,7558138
2024-10-23,19091.63,19142.08,18970.96,19122.22,19122.22,9256688
2024-10-24,18680.66,18706.67,18485.58,18660.20,18660.20,8698376
2024-10-25,18765.86,18872.11,18757.97,18841.68,18841.68,8025034
2024-10-28,18893.59,19218.59,18824.61,19074.36,19074.36,10397930
2024-10-29,18736.75,18905.53,18644.46,18687.96,18687.96,7699141
2024-10-30,19008.01,19144.57,18720.72,18938.49,18938.49,10803505
2024-10-31,19026.22,19124.79,18959.77,19024.08,19024.08,7570212
2024-11-01,19213.63,19214.44,19172.41,19199.20,19199.20,2720666
2024-11-04,18884.37,18922.18,18687.41,18904.45,18904.45,10064407
2024-11-05,18929.78,18981.07,18893.41,18929.19,18929.19,9564750
2024-11-06,18959.68,19022.80,18798.39,18909.57,18909.57,9625922
2024-11-07,18551.22,18723.42,18438.48,18699.99,18699.99,9386811
2024-11-08,18611.77,18693.35,18529.39,18582.30,18582.30,12622847
2024-11-11,18444.59,18608.22,18434.07,18493.70,18493.70,7887490
2024-11-12,18592.31,18668.63,18547.74,18568.76,18568.76,4760017
2024-11-13,18212.51,18370.54,18089.08,18230.23,18230.23,5331905
2024-11-14,18432.80,18517.08,18410.14,18481.46,18481.46,10895481
2024-11-15,18318.53,18426.53,18139.52,18341.17,18341.17,8953363
2024-11-18,18075.69,18152.48,18027.50,18104.11,18104.11,5417731
2024-11-19,17872.10,17933.24,17844.09,17883.65,17883.65,6321672
2024-11-20,17934.61,18096.51,17836.80,17941.97,17941.97,6571170
2024-11-21,18226.18,18304.50,18154.05,18192.48,18192.48,9131821
2024-11-22,18093.33,18099.04,17983.46,18074.09,18074.09,9694084
2024-11-25,18163.47,18221.15,18106.60,18112.02,18112.02,6956013
2024-11-26,18085.99,18215.94,18066.07,18093.64,18093.64,7439491
2024-11-27,18079.90,18152.23,18027.85,18062.35,18062.35,8711807
2024-11-28,18323.82,18417.54,18200.67,18248.20,18248.20,5079976
2024-11-29,18447.06,18554.15,18323.07,18394.91,18394.91,9215587
2024-12-02,18452.52,18631.07,18419.97,18454.74,18454.74,8140970
2024-12-03,18455.47,18458.52,18447.42,18456.20,18456.20,8038164
2024-12-04,18305.80,18402.67,18268.83,18269.07,18269.07,7625104
2024-12-05,18493.93,18610.08,18473.51,18540.47,18540.47,6924965
2024-12-06,18652.97,18696.76,18481.34,18555.69,18555.69,7670776
2024-12-09,18558.63,18626.33,18465.64,18608.77,18608.77,6639380
2024-12-10,18384.80,18448.47,18235.82,18368.76,18368.76,6658195
2024-12-11,18406.41,18426.00,18345.66,18413.16,18413.16,8687259
2024-12-12,18763.29,18771.11,18537.02,18739.20,18739.20,7473872
2024-12-13,18711.36,18922.91,18582.47,18817.84,18817.84,6719016
2024-12-16,18623.55,18761.86,18579.86,18717.97,18717.97,7890632
2024-12-17,18889.70,18982.73,18695.00,18874.39,18874.39,6281417
2024-12-18,18566.34,18600.00,18440.26,18536.99,18536.99,8009805
2024-12-19,18889.28,18964.30,18799.14,18941.44,18941.44,8114401
2024-12-20,18998.83,19115.91,18955.48,19029.50,19029.50,10092288
2024-12-23,19147.35,19210.96,19110.31,19148.48,19148.48,9785515
2024-12-24,18823.39,18823.97,18756.51,18795.09,18795.09,8073570
2024-12-25,18862.66,18922.00,18589.22,18787.57,18787.57,6543665
2024-12-26,18641.64,18807.37,18530.43,18644.21,18644.21,7469518
2024-12-27,18607.10,18791.40,18455.66,18463.35,18463.35,8784223
2024-12-30,18097.66,18244.89,18063.38,18237.21,18237.21,6244431
2024-01-02,14258.11,14364.15,14050.28,14163.16,14163.16,9043845
2024-01-03,14237.52,14279.94,14198.98,14200.22,14200.22,6178573
2024-01-04,14292.82,14494.16,14141.55,14350.61,14350.61,6257436
2024-01-05,14603.87,14659.80,14496.82,14654.24,14654.24,7612500
2024-01-08,14653.60,14666.33,14485.58,14649.08,14649.08,6923975
2024-01-09,14295.58,14381.30,14212.95,14338.70,14338.70,12477031
2024-01-10,14240.91,14421.60,14158.84,14311.95,14311.95,10830133
2024-01-11,14104.27,14203.88,14049.73,14147.05,14147.05,8033349
2024-01-12,14295.66,14405.50,14184.64,14228.23,14228.23,6723862
2024-01-15,14331.39,14435.02,14188.98,14301.81,14301.81,7670718
2024-01-16,14297.54,14298.43,14182.20,14218.29,14218.29,11291523
2024-01-17,14283.22,14298.04,14094.49,14182.21,14182.21,9257238
2024-01-18,14257.61,14406.90,14090.70,14178.38,14178.38,7999487
2024-01-19,14129.13,14247.15,13992.85,14157.07,14157.07,8640288
2024-01-22,13978.11,14140.54,13890.75,14010.00,14010.00,7748614
2024-01-23,14139.97,14278.12,14052.29,14262.43,14262.43,9279895
2024-01-24,14491.88,14538.82,14382.15,14477.19,14477.19,11003183
2024-01-25,14505.38,14526.91,14406.68,14429.00,14429.00,11138113
2024-01-26,14418.00,14504.37,14389.23,14411.18,14411.18,6194061
2024-01-29,14082.60,14259.27,14074.29,14203.03,14203.03,5491144
2024-01-30,14150.98,14216.75,14058.97,14174.73,14174.73,5052451
2024-01-31,14115.51,14139.40,14063.51,14067.02,14067.02,7791486
2024-02-01,14305.77,14339.24,14286.72,14319.87,14319.87,7810084
2024-02-02,14223.18,14323.77,14136.95,14191.05,14191.05,12725603
2024-02-05,13967.15,14029.64,13884.29,13989.92,13989.92,8112030
2024-02-06,13946.22,14106.43,13886.56,13964.41,13964.41,9989675
2024-02-07,14113.80,14157.40,13948.22,14089.02,14089.02,10171077
2024-02-08,14155.42,14183.06,14097.48,14118.60,14118.60,6633050
2024-02-09,14229.98,14296.64,14136.19,14200.68,14200.68,10585273
2024-02-12,14293.97,14309.18,14121.96,14306.29,14306.29,9740957
2024-02-13,14134.01,14239.00,14121.56,14199.57,14199.57,8892178
2024-02-14,14226.15,14296.45,14085.63,14182.48,14182.48,7090896
2024-02-15,13878.33,13933.62,13786.16,13813.70,13813.70,11093638
2024-02-16,14059.64,14092.07,13951.37,13968.49,13968.49,9007371
2024-02-19,13719.38,13736.34,13666.55,13715.22,13715.22,8270532
2024-02-20,13716.98,13750.07,13624.83,13660.66,13660.66,10916820
2024-02-21,13620.93,13781.43,13549.75,13692.30,13692.30,9515282
2024-02-22,13836.97,13930.15,13802.64,13874.89,13874.89,4917552
2024-02-23,13968.42,14122.14,13930.48,13988.69,13988.69,7068418
2024-02-26,14003.10,14075.17,13903.76,14007.32,14007.32,6583718
2024-02-27,13938.14,14031.27,13930.31,13955.87,13955.87,3053519
2024-02-28,14062.54,14070.56,14038.57,14048.64,14048.64,11331095
2024-02-29,14035.07,14153.33,13918.74,14129.21,14129.21,11483996
2024-03-01,14052.62,14066.43,14009.55,14039.94,14039.94,9171815
2024-03-04,14067.23,14145.60,14058.77,14111.72,14111.72,9583120
2024-03-05,13921.15,14045.20,13894.08,13971.82,13971.82,6561817
2024-03-06,14199.29,14308.38,14096.63,14126.76,14126.76,10516098
2024-03-07,14230.88,14316.06,14166.46,14289.80,14289.80,8272063
2024-03-08,14223.14,14254.29,14130.17,14250.50,14250.50,8472937
2024-03-11,14170.71,14178.81,14039.65,14163.94,14163.94,13848576
2024-03-12,14331.71,14368.50,14220.00,14305.49,14305.49,11470282
2024-03-13,14334.05,14453.60,14244.91,14280.43,14280.43,8989742
2024-03-14,14233.68,14242.96,14066.83,14168.65,14168.65,7198511
2024-03-15,14567.56,14569.44,14327.83,14520.85,14520.85,11584754
2024-03-18,14508.81,14544.23,14439.67,14513.36,14513.36,8254317
2024-03-19,14396.45,14438.02,14335.26,14390.82,14390.82,5269594
2024-03-20,14386.48,14447.43,14284.93,14425.14,14425.14,8300561
2024-03-21,14423.44,14448.22,14284.73,14350.87,14350.87,5385019
2024-03-22,14414.48,14480.15,14345.90,14441.76,14441.76,8739419
2024-03-25,14370.92,14601.78,14261.62,14519.82,14519.82,6913229
2024-03-26,14787.67,14805.42,14718.27,14782.07,14782.07,8197449
2024-03-27,14676.06,14772.14,14538.31,14728.59,14728.59,6732343
2024-03-28,14876.57,14999.00,14788.28,14823.33,14823.33,8479738
2024-03-29,14730.72,14748.70,14690.55,14734.97,14734.97,7783606
2024-04-01,14752.57,14818.55,14732.34,14768.91,14768.91,12488155
2024-04-02,14737.02,14808.71,14629.57,14677.81,14677.81,8216494
2024-04-03,14895.36,15011.90,14857.37,14937.76,14937.76,7979860
2024-04-04,15058.31,15210.49,14973.34,15140.53,15140.53,11128571
2024-04-05,15357.96,15551.70,15250.99,15285.13,15285.13,6436465
2024-04-08,15177.95,15250.00,15135.29,15152.27,15152.27,11262377
2024-04-09,14910.16,14965.72,14869.08,14878.58,14878.58,6657462
2024-04-10,15175.85,15250.30,15101.96,15137.79,15137.79,9404974
2024-04-11,15249.71,15447.25,15237.11,15307.46,15307.46,8829634
2024-04-12,15662.69,15785.80,15640.38,15687.71,15687.71,8186107
2024-04-15,15743.02,15808.44,15700.47,15804.53,15804.53,8427765
2024-04-16,16004.43,16026.03,15867.59,15920.30,15920.30,7220842
2024-04-17,15851.84,16032.70,15845.05,15912.68,15912.68,7946962
2024-04-18,16105.12,16118.36,16039.99,16100.89,16100.89,6167679
2024-04-19,16256.45,16404.43,16160.24,16239.79,16239.79,6693763
2024-04-22,16287.25,16320.35,16177.08,16181.02,16181.02,10524830
2024-04-23,16102.69,16187.45,16066.42,16093.60,16093.60,8445258
2024-04-24,16188.06,16320.23,16069.50,16228.86,16228.86,9269787
2024-04-25,16286.83,16324.41,16252.63,16264.81,16264.81,7085615
2024-04-26,16282.60,16326.83,16174.17,16300.88,16300.88,6919106
2024-04-29,16311.37,16427.22,16188.04,16314.53,16314.53,5668030
2024-04-30,16023.29,16117.61,15914.16,15959.10,15959.10,9414051
2024-05-01,15724.36,15882.57,15581.34,15682.93,15682.93,13426014
2024-05-02,15699.60,15772.24,15596.24,15602.28,15602.28,6995176
2024-05-03,15614.31,15776.48,15586.56,15645.75,15645.75,9332749
2024-05-06,15782.60,15850.61,15749.87,15777.00,15777.00,6969807
2024-05-07,15799.95,15908.22,15675.18,15777.81,15777.81,6034682
2024-05-08,15966.32,16084.33,15964.92,15998.99,15998.99,6131039
2024-05-09,16093.14,16147.07,16003.87,16125.87,16125.87,4910935
2024-05-10,16196.55,16208.24,16171.77,16208.15,16208.15,9986629
2024-05-13,16273.91,16311.29,16239.51,16245.28,16245.28,11727060
2024-05-14,16130.66,16250.60,15991.22,16216.92,16216.92,10274969
2024-05-15,16357.05,16376.14,16245.79,16334.94,16334.94,9997944
2024-05-16,16335.30,16489.39,16246.67,16409.83,16409.83,7103789
2024-05-17,16387.11,16452.68,16365.86,16409.82,16409.82,7383244
2024-05-20,16544.38,16644.57,16424.83,16557.58,16557.58,8857126
2024-05-21,16693.79,16755.48,16580.51,16693.09,16693.09,10290632
2024-05-22,16613.68,16706.24,16473.81,16577.60,16577.60,1866448
2024-05-23,16352.00,16370.01,16314.29,16358.72,16358.72,4222433
2024-05-24,16231.69,16370.64,16138.53,16320.94,16320.94,7556774
2024-05-27,16513.39,16547.21,16291.13,16514.40,16514.40,5685535
2024-05-28,16765.33,16782.92,16547.41,16631.91,16631.91,6366887
2024-05-29,16554.36,16784.28,16417.26,16619.96,16619.96,3314838
2024-05-30,16625.37,16675.92,16557.19,16596.48,16596.48,11414175
2024-05-31,16449.87,16513.43,16446.79,16509.18,16509.18,9913856
2024-06-03,16464.50,16559.41,16354.72,16532.94,16532.94,6271395
2024-06-04,16705.02,16732.87,16583.71,16628.21,16628.21,6189504
2024-06-05,16731.35,16851.69,16707.60,16777.15,16777.15,7610910
2024-06-06,16999.93,17000.94,16894.53,16960.60,16960.60,8223903
2024-06-07,17105.54,17376.84,16912.92,17056.52,17056.52,6112775
2024-06-10,17025.34,17092.48,16947.54,17078.12,17078.12,10451655
2024-06-11,17066.32,17122.08,16738.77,16951.65,16951.65,9728917
2024-06-12,16988.67,17152.09,16932.52,17020.34,17020.34,9961007
2024-06-13,17060.90,17264.29,16943.05,17036.97,17036.97,9326462
2024-06-14,17153.07,17297.68,17102.05,17183.10,17183.10,3871122
2024-06-17,16973.89,17046.06,16972.18,17001.64,17001.64,8011365
2024-06-18,16943.24,16978.46,16797.66,16895.13,16895.13,4430776
2024-06-19,16611.51,16925.62,16546.29,16647.85,16647.85,13170698
2024-06-20,16771.15,16825.65,16764.25,16766.76,16766.76,9698361
2024-06-21,16732.02,16781.36,16601.06,16779.18,16779.18,5991405
2024-06-24,16645.47,16734.65,16583.93,16709.80,16709.80,8583224
2024-06-25,16787.31,16799.37,16683.39,16743.66,16743.66,6317808
2024-06-26,16757.37,16815.00,16746.08,16803.84,16803.84,7391580
